,orders_details_id_x,efficiency,class,sifter_speed_nominal_pct,steam_preasure,dd_speed,temp_out,water_pct,water_correction,bigbag_filling_time_end_out,bigbag_filling_time_end_bb,testing_time,slurry_start_time,fat_pct,particles_grp1,particles_grp2,particles_grp3,moisture,usage_pct,elems
315,29,96.0,below,0.75,5.9,8.0,111.0,0.66,-20,2019-02-19 05:30:00.000,2019-02-19 05:30:00.000,2019-02-19 05:30:00.000,2019-02-19 05:20:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
316,27,79.0,below,0.8,6.5,7.0,110.0,0.66,-40,2019-02-26 14:15:00.000,2019-02-26 14:15:00.000,2019-02-26 13:30:00.000,2019-02-26 12:45:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
317,27,88.0,below,0.8,6.0,6.6,110.0,0.66,-30,2019-02-26 15:50:00.000,2019-02-26 15:45:00.000,2019-02-26 15:30:00.000,2019-02-26 15:10:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
318,27,102.0,optimal,0.8,6.0,7.0,111.0,0.66,-30,2019-02-26 17:15:00.000,2019-02-26 17:15:00.000,2019-02-26 16:30:00.000,2019-02-26 16:00:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
319,27,92.0,below,0.8,5.6,7.2,111.0,0.66,-30,2019-02-26 19:05:00.000,2019-02-26 19:00:00.000,2019-02-26 18:30:00.000,2019-02-26 17:25:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
320,27,90.0,below,0.8,5.6,7.5,111.0,0.66,-30,2019-02-26 20:55:00.000,2019-02-26 20:45:00.000,2019-02-26 20:30:00.000,2019-02-26 19:35:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
321,27,120.0,above,0.8,5.6,7.5,111.0,0.66,-30,2019-02-26 22:20:00.000,2019-02-26 22:30:00.007,2019-02-26 22:30:00.000,2019-02-26 22:30:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
322,27,93.0,below,0.8,5.6,7.5,111.0,0.66,-30,2019-02-26 00:00:00.000,2019-02-27 00:00:00.000,2019-02-26 23:30:00.000,2019-02-26 23:15:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
323,27,114.0,above,0.8,5.6,7.5,111.0,0.66,-30,2019-02-26 01:25:00.000,2019-02-27 01:30:00.000,2019-02-27 01:30:00.000,2019-02-27 01:25:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
324,27,94.0,below,0.8,5.6,7.5,111.0,0.66,-30,2019-02-26 03:20:00.000,2019-02-27 03:15:00.000,2019-02-27 02:30:00.000,2019-02-27 02:05:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
325,27,101.0,optimal,0.8,5.6,7.5,111.0,0.66,-30,2019-02-26 04:50:00.000,2019-02-27 04:50:00.000,2019-02-27 04:30:00.000,2019-02-27 04:25:00.000,0.057584,0.5546399999999999,0.190568,0.243832,12.4904,1.0,2
326,28,99.0,optimal,0.8,5.6,7.5,111.0,0.66,-30,2019-02-27 06:25:00.000,2019-02-27 06:25:00.000,2019-02-27 05:30:00.000,2019-02-27 05:10:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
327,28,104.0,optimal,0.8,5.6,7.5,111.0,0.66,-30,2019-02-27 07:55:00.000,2019-02-27 07:55:00.000,2019-02-27 07:30:00.000,2019-02-27 07:15:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
328,28,88.0,below,0.8,5.6,7.5,111.0,0.66,-30,2019-02-27 09:40:00.000,2019-02-27 09:40:00.000,2019-02-27 09:30:00.000,2019-02-27 09:25:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
329,28,91.0,below,0.8,5.6,7.5,111.0,0.66,-30,2019-02-27 11:25:00.000,2019-02-27 11:25:00.000,2019-02-27 10:30:00.000,2019-02-27 10:05:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
330,28,120.0,above,0.8,5.6,7.5,111.0,0.66,-30,2019-02-27 12:45:00.000,2019-02-27 12:45:00.000,2019-02-27 12:30:00.000,2019-02-27 12:15:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
331,28,99.0,optimal,0.8,5.6,7.5,111.0,0.66,-30,2019-02-27 14:20:00.000,2019-02-27 14:20:00.000,2019-02-27 13:30:00.000,2019-02-27 12:55:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
332,28,94.0,below,0.8,5.6,7.7,111.0,0.66,-30,2019-02-27 15:55:00.000,2019-02-27 15:55:00.000,2019-02-27 15:30:00.000,2019-02-27 13:40:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
333,28,96.0,below,0.8,5.5,7.5,111.0,0.66,-30,2019-02-27 19:55:00.000,2019-02-27 19:55:00.000,2019-02-27 19:30:00.007,2019-02-27 19:30:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
334,28,101.0,optimal,0.8,5.8,8.0,111.0,0.66,-30,2019-02-27 21:15:00.000,2019-02-27 21:15:00.000,2019-02-27 20:30:00.010,2019-02-27 20:20:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
335,28,97.0,below,0.8,5.7,7.8,111.0,0.66,-30,2019-02-27 23:05:00.000,2019-02-27 23:00:00.000,2019-02-27 22:30:00.020,2019-02-27 21:40:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
336,28,102.0,optimal,0.8,5.7,7.8,111.0,0.66,-30,2019-02-28 00:40:00.000,2019-02-28 00:40:00.000,2019-02-28 00:30:00.030,2019-02-28 00:05:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
337,28,93.0,below,0.8,5.7,7.8,111.0,0.66,-30,2019-02-28 02:25:00.000,2019-02-28 02:25:00.000,2019-02-28 01:30:00.037,2019-02-28 00:50:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
338,28,112.0,above,0.8,5.7,7.8,111.0,0.66,-30,2019-02-28 03:50:00.000,2019-02-28 03:30:00.000,2019-02-28 02:30:00.040,2019-02-28 02:15:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
339,28,105.0,optimal,0.8,5.7,7.8,111.0,0.66,-30,2019-02-28 05:15:00.000,2019-02-28 05:20:00.000,2019-02-28 04:30:00.050,2019-02-28 04:30:00.000,0.05716,0.5592,0.20094,0.22996,12.392000000000001,1.0,3
340,30,105.0,optimal,0.75,5.9,8.0,110.0,0.66,-20,2019-03-01 07:05:00.000,2019-03-01 07:05:00.000,2019-03-01 06:30:00.000,2019-03-01 06:00:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
341,30,121.0,above,0.75,6.1,8.5,110.0,0.66,-20,2019-03-01 08:30:00.000,2019-03-01 08:30:00.000,2019-03-01 08:30:00.000,2019-03-01 08:10:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
342,30,118.0,above,0.75,6.4,8.5,110.0,0.66,-20,2019-03-01 10:00:00.000,2019-03-01 10:00:00.000,2019-03-01 09:30:00.000,2019-03-01 09:30:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
343,30,117.0,above,0.75,6.4,8.5,110.0,0.66,-20,2019-03-01 11:30:00.000,2019-03-01 11:30:00.000,2019-03-01 11:30:00.000,2019-03-01 11:05:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
344,30,99.0,optimal,0.75,6.4,8.0,112.0,0.66,-10,2019-03-01 13:05:00.000,2019-03-01 13:05:00.000,2019-03-01 12:30:00.000,2019-03-01 12:20:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
345,30,111.0,above,0.75,6.4,8.0,112.0,0.66,-30,2019-03-01 14:25:00.000,2019-03-01 14:25:00.000,2019-03-01 13:30:00.000,2019-03-01 13:30:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
346,30,118.0,above,0.75,6.3,8.3,112.0,0.66,-30,2019-03-01 15:40:00.000,2019-03-01 15:40:00.000,2019-03-01 15:30:00.000,2019-03-01 15:30:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
347,30,114.0,above,0.75,6.5,8.3,112.0,0.66,-30,2019-03-01 17:00:00.000,2019-03-01 17:00:00.000,2019-03-01 16:30:00.000,2019-03-01 16:10:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
348,30,113.0,above,0.75,6.5,8.3,111.0,0.66,-30,2019-03-01 18:20:00.000,2019-03-01 18:20:00.000,2019-03-01 17:30:00.000,2019-03-01 17:15:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
349,30,118.0,above,0.75,6.5,8.3,111.0,0.66,-30,2019-03-01 19:25:00.000,2019-03-01 19:25:00.000,2019-03-01 18:30:00.000,2019-03-01 18:30:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
350,30,120.0,above,0.75,6.5,8.3,111.0,0.66,-30,2019-03-01 20:10:00.000,2019-03-01 20:10:00.000,2019-03-01 19:30:00.000,2019-03-01 18:30:00.000,0.05821799999999999,0.548353,0.187437,0.25259000000000004,12.416099999999998,1.0,3
